# t [sec],r_ecef_X,r_ecef_Y,r_ecef_Z,v_ecef_X,v_ecef_Y,v_ecef_Z,q_e2b_scalar,q_e2b_i,q_e2b_j,q_e2b_k,accel_X [m/s^2],accel_Y [m/s^2],accel_Z [m/s^2],gyro_X [rad/s],gyro_Y [rad/s],gyro_Z [rad/s],gps_lat [deg],gps_long [deg],gps_alt [m]
188.814451,1523478.53,-4461159.698,4281821.426,-6.37622362,34.94301376,6.205713176,-0.167138095,-0.197813544,0.906009462,0.334785774,2.060416667,0.89875,10.1135633,-0.030925053,0.008235772,-0.067358801,nan,nan,nan
188.886337,1523485.707,-4461175.156,4281816.336,-5.375192246,5.673282642,-11.29677524,0.397365443,-0.459012953,0.359037075,-0.70887248,1.515416667,0.58875,9.5785633,-0.02765256,0.007144942,-0.062995478,42.440233,-71.14503,-2.0
189.259937,1523485.282,-4461174.707,4281815.441,-5.457169194,5.607577442,-11.42964214,0.399397026,-0.460255849,0.358845187,-0.70701959,2.485416667,1.39875,8.7685633,-0.024380068,-0.02339832,-0.068449632,nan,nan,nan
189.33587,1523484.892,-4461174.306,4281814.625,-5.476648074,5.531975437,-11.54409499,0.40071692,-0.462279541,0.357640334,-0.705561456,2.315416667,0.79875,9.2685633,0.01488984,-0.032124967,-0.078267109,nan,nan,nan
189.408383,1523484.472,-4461173.883,4281813.741,-5.422195465,5.436826646,-11.65586336,0.402341915,-0.463834201,0.355174821,-0.704861451,2.175416667,-0.00125,9.8285633,0.035615625,0.003872449,-0.081539601,nan,nan,nan
189.480795,1523484.08,-4461173.49,4281812.898,-5.426238538,5.286767825,-11.77195958,0.404324379,-0.464546798,0.352983747,-0.704358249,2.025416667,1.09875,10.2285633,0.020343994,0.023507403,-0.079357939,nan,nan,nan
189.557836,1523483.663,-4461173.083,4281811.993,-5.453990275,5.179156845,-11.91206262,0.406261728,-0.465243086,0.350717786,-0.703915702,2.035416667,1.13875,9.4585633,0.021434825,0.023507403,-0.073903786,nan,nan,nan
189.631897,1523483.276,-4461172.716,4281811.148,-5.367854092,5.045361994,-12.08530592,0.407552208,-0.466776024,0.349265307,-0.702876296,0.935416667,0.02875,10.2685633,0.019253163,-0.014671674,-0.071722124,nan,nan,nan
189.712689,1523482.873,-4461172.336,4281810.239,-5.346179871,4.959604398,-12.20428773,0.408988669,-0.467716801,0.348234339,-0.701927424,2.155416667,0.46875,9.5485633,0.002890702,-0.004854197,-0.058632155,nan,nan,nan
189.783655,1523482.446,-4461171.94,4281809.265,-5.361829724,4.865693174,-12.33579905,0.410762704,-0.467761897,0.34744997,-0.701249832,2.195416667,0.93875,9.3785633,-0.012380929,0.014780757,-0.047723847,nan,nan,nan
189.853534,1523482.037,-4461171.569,4281808.323,-5.367791013,4.778344772,-12.49222568,0.412356189,-0.46764338,0.3467442,-0.700742822,1.785416667,0.85875,9.2685633,-0.012380929,0.018053249,-0.042269693,nan,nan,nan
189.930654,1523481.65,-4461171.225,4281807.424,-5.375910717,4.640878911,-12.61898249,0.413648836,-0.468083436,0.346038055,-0.700035858,1.855416667,1.17875,10.0185633,-0.004745114,0.002781618,-0.046633016,nan,nan,nan
190.002351,1523481.23,-4461170.862,4281806.438,-5.406264198,4.529260216,-12.73965366,0.41529763,-0.468478243,0.345160157,-0.69922849,2.235416667,1.20875,9.5685633,-0.006926775,0.007144942,-0.05208717,nan,nan,nan
190.079927,1523489.668,-4461165.202,4281823.715,7.245328408,19.5301768,16.90245861,0.173161135,0.362984405,-0.830045472,-0.386370364,2.185416667,0.95875,9.5085633,-0.01347176,0.021325742,-0.034633877,42.440341,-71.14494,-1.7
190.15052,1523490.241,-4461163.659,4281825.051,6.906898356,20.58685199,15.87205382,0.174200215,0.364271616,-0.829405218,-0.386066652,1.905416667,0.97875,9.1085633,0.003981532,-0.00921752,-0.044451354,nan,nan,nan
190.229607,1523490.735,-4461162.184,4281826.188,6.644117899,21.60092534,14.89063388,0.174500521,0.365383166,-0.828786333,-0.386209691,1.505416667,0.53875,10.1485633,-0.012380929,0.000599957,-0.034633877,nan,nan,nan
190.300959,1523493.221,-4461154.103,4281831.759,5.173346053,26.6124809,9.956103715,0.177136104,0.373688383,-0.825378087,-0.384357656,1.745416667,0.65875,9.2285633,-0.001472622,0.005945028,-0.05066909,nan,nan,nan
190.380214,1523493.629,-4461152.006,4281832.543,4.89567727,27.66414901,8.891515255,0.177442219,0.377111124,-0.82434496,-0.383088562,1.655416667,0.19875,9.4085633,0.003981532,0.034415711,-0.090266247,nan,nan,nan
190.451458,1523494.002,-4461149.898,4281833.221,4.561073432,28.89590792,7.815990846,0.175991849,0.378688923,-0.824267315,-0.382367577,1.175416667,1.75875,11.9485633,-0.006926775,0.054050665,-0.02372557,nan,nan,nan
190.530034,1523494.324,-4461147.853,4281833.774,4.324273328,30.01420862,6.84831032,0.175822811,0.379451466,-0.8242553,-0.381714717,0.365416667,1.02875,11.3985633,0.009435686,0.01914408,-0.019362246,nan,nan,nan
190.60796,1523500.212,-4461143.005,4281843.015,-2.302592876,4.342515681,-25.95045682,-0.551792486,-0.025157192,0.053830578,0.83186203,1.641416667,0.93675,9.9605633,-0.005181446,0.01630792,-0.04357869,42.440565,-71.144738,-1.8
190.701644,1523500.013,-4461142.628,4281840.764,-2.620440549,5.091430063,-25.61826237,-0.552805313,-0.02518908,0.054324594,0.831156204,1.095416667,1.17875,10.5585633,0.010526517,0.006054111,-0.028088893,nan,nan,nan
190.775678,1523499.813,-4461142.241,4281838.816,-2.826911056,5.800264148,-25.39342721,-0.55388141,-0.024050277,0.052929646,0.830563315,1.435416667,-0.00125,9.7885633,-0.012380929,-0.046305767,-0.031361385,nan,nan,nan
190.847304,1523499.615,-4461141.834,4281837.035,-3.057365789,6.445207077,-25.09289625,-0.554820304,-0.023273393,0.052057191,0.830013752,1.445416667,0.64875,11.0785633,-0.006926775,-0.033215797,-0.030270554,nan,nan,nan
190.91718,1523498.464,-4461139.408,4281827.588,-4.333852511,9.956077606,-23.69925822,-0.560825837,-0.024821455,0.05196393,0.825928584,1.685416667,0.65875,10.5085633,-0.003108868,0.005399612,-0.038888117,nan,nan,nan
