t [sec],GPS_lat (deg),GPS_long (deg),GPS_alt (m),Baro1_alt (m),Baro2_alt (m),Baro3_alt (m)
1727.7,,,,0.2892503282055259,0.2892503282055259,0.2892503282055259
1727.8000000000002,,,,0.28790971264243126,0.28790971264243126,0.28790971264243126
1727.9,,,,0.2865691240876913,0.2865691240876913,0.2865691240876913
1728.0,42.37400035088155,-71.09514540949151,-2.5345894852653146,0.28522856067866087,0.28522856067866087,0.28522856067866087
1728.1,,,,0.2838880205526948,0.2838880205526948,0.2838880205526948
1728.2,,,,0.2825475074350834,0.2825475074350834,0.2825475074350834
1728.3000000000002,,,,0.2812070185318589,0.2812070185318589,0.2812070185318589
1728.4,,,,0.27986655477434397,0.27986655477434397,0.27986655477434397
1728.5,,,,0.27986656315624714,0.27986656315624714,0.27986656315624714
1728.6,,,,0.2785265389829874,0.2785265389829874,0.2785265389829874
1728.7,,,,0.27718724124133587,0.27718724124133587,0.27718724124133587
1728.8000000000002,,,,0.275848756544292,0.275848756544292,0.275848756544292
1728.9,,,,0.2745111668482423,0.2745111668482423,0.2745111668482423
1729.0,42.37407533730647,-71.09508500843798,-1.3840064508840442,0.27317455876618624,0.27317455876618624,0.27317455876618624
1729.1,,,,0.27183901984244585,0.27183901984244585,0.27183901984244585
1729.2,,,,0.27050463389605284,0.27050463389605284,0.27050463389605284
1729.3000000000002,,,,0.26917148754000664,0.26917148754000664,0.26917148754000664
1729.4,,,,0.26783966459333897,0.26783966459333897,0.26783966459333897
1729.5,,,,0.2665092498064041,0.2665092498064041,0.2665092498064041
1729.6,,,,0.2651803297922015,0.2651803297922015,0.2651803297922015
1729.7,,,,0.2638529911637306,0.2638529911637306,0.2638529911637306
1729.8000000000002,,,,0.262527315877378,0.262527315877378,0.262527315877378
1729.9,,,,0.2612033896148205,0.2612033896148205,0.2612033896148205
1730.0,42.37405954762313,-71.09505808761482,-1.4462782107293606,0.25988129898905754,0.25988129898905754,0.25988129898905754
1730.1,,,,0.2585611240938306,0.2585611240938306,0.2585611240938306
1730.2,,,,0.25724295154213905,0.25724295154213905,0.25724295154213905
1730.3000000000002,,,,0.2559268707409501,0.2559268707409501,0.2559268707409501
1730.4,,,,0.25461295899003744,0.25461295899003744,0.25461295899003744
1730.5,,,,0.2533013019710779,0.2533013019710779,0.2533013019710779
1730.6,,,,0.25199198722839355,0.25199198722839355,0.25199198722839355
1730.7,,,,0.2506850967183709,0.2506850967183709,0.2506850967183709
1730.8000000000002,,,,0.24938071053475142,0.24938071053475142,0.24938071053475142
1730.9,,,,0.24807891622185707,0.24807891622185707,0.24807891622185707
1731.0,42.37396694882886,-71.09519329165491,-1.1735822102054954,0.2467797975987196,0.2467797975987196,0.2467797975987196
1731.1,,,,0.2454834347590804,0.2454834347590804,0.2454834347590804
1731.2,,,,0.24418991152197123,0.24418991152197123,0.24418991152197123
1731.3000000000002,,,,0.2428993098437786,0.2428993098437786,0.2428993098437786
1731.4,,,,0.241611716337502,0.241611716337502,0.241611716337502
1731.5,,,,0.24032720923423767,0.24032720923423767,0.24032720923423767
1731.6,,,,0.2390458695590496,0.2390458695590496,0.2390458695590496
1731.7,,,,0.2377677857875824,0.2377677857875824,0.2377677857875824
1731.8000000000002,,,,0.23649303428828716,0.23649303428828716,0.23649303428828716
1731.9,,,,0.23522169888019562,0.23522169888019562,0.23522169888019562
1732.0,42.37394866445897,-71.09513691189971,2.533992384560406,0.2339538624510169,0.2339538624510169,0.2339538624510169
1732.1,,,,0.232689599506557,0.232689599506557,0.232689599506557
1732.2,,,,0.23142899852246046,0.23142899852246046,0.23142899852246046
1732.3000000000002,,,,0.23017213679850101,0.23017213679850101,0.23017213679850101
1732.4,,,,0.22891909442842007,0.22891909442842007,0.22891909442842007
1732.5,,,,0.2276699524372816,0.2276699524372816,0.2276699524372816
1732.6,,,,0.22642478998750448,0.22642478998750448,0.22642478998750448
1732.7,,,,0.2251836871728301,0.2251836871728301,0.2251836871728301
1732.8000000000002,,,,0.22394672501832247,0.22394672501832247,0.22394672501832247
1732.9,,,,0.2227139798924327,0.2227139798924327,0.2227139798924327
1733.0,42.37385971649626,-71.09499403305709,0.044238789938390255,0.22148553282022476,0.22148553282022476,0.22148553282022476
1733.1,,,,0.22026146296411753,0.22026146296411753,0.22026146296411753
1733.2,,,,0.21904184482991695,0.21904184482991695,0.21904184482991695
1733.3000000000002,,,,0.21782676130533218,0.21782676130533218,0.21782676130533218
1733.4,,,,0.2166162859648466,0.2166162859648466,0.2166162859648466
1733.5,,,,0.21541049890220165,0.21541049890220165,0.21541049890220165
1733.6,,,,0.21420947648584843,0.21420947648584843,0.21420947648584843
1733.7,,,,0.21301329601556063,0.21301329601556063,0.21301329601556063
1733.8000000000002,,,,0.21182203479111195,0.21182203479111195,0.21182203479111195
1733.9,,,,0.2106357654556632,0.2106357654556632,0.2106357654556632
1734.0,42.373794087818254,-71.09505923585817,-5.863792026415467,0.20945456717163324,0.20945456717163324,0.20945456717163324
1734.1,,,,0.2082785153761506,0.2082785153761506,0.2082785153761506
1734.2,,,,0.20710768457502127,0.20710768457502127,0.20710768457502127
1734.3000000000002,,,,0.2059421492740512,0.2059421492740512,0.2059421492740512
1734.4,,,,0.20478198770433664,0.20478198770433664,0.20478198770433664
1734.5,,,,0.203627266921103,0.203627266921103,0.203627266921103
1734.6,,,,0.20247806794941425,0.20247806794941425,0.20247806794941425
1734.7,,,,0.20133445877581835,0.20133445877581835,0.20133445877581835
1734.8000000000002,,,,0.20019651670008898,0.20019651670008898,0.20019651670008898
1734.9,,,,0.1990643134340644,0.1990643134340644,0.1990643134340644
1735.0,42.373791617930145,-71.09506540288466,-6.983587178401649,0.19793791975826025,0.19793791975826025,0.19793791975826025
1735.1,,,,0.19681741017848253,0.19681741017848253,0.19681741017848253
1735.2,,,,0.1957028554752469,0.1957028554752469,0.1957028554752469
1735.3000000000002,,,,0.19459432363510132,0.19459432363510132,0.19459432363510132
1735.4,,,,0.19349189288914204,0.19349189288914204,0.19349189288914204
1735.5,,,,0.1923956274986267,0.1923956274986267,0.1923956274986267
1735.6,,,,0.19130559917539358,0.19130559917539358,0.19130559917539358
1735.7,,,,0.1902218796312809,0.1902218796312809,0.1902218796312809
1735.8000000000002,,,,0.18914453778415918,0.18914453778415918,0.18914453778415918
1735.9,,,,0.18807363975793123,0.18807363975793123,0.18807363975793123
1736.0,42.3737666819808,-71.09495117615367,-0.04320657346397638,0.18700925633311272,0.18700925633311272,0.18700925633311272
1736.1,,,,0.18595145549625158,0.18595145549625158,0.18595145549625158
1736.2,,,,0.18490030523389578,0.18490030523389578,0.18490030523389578
1736.3000000000002,,,,0.18385587073862553,0.18385587073862553,0.18385587073862553
1736.4,,,,0.18281822092831135,0.18281822092831135,0.18281822092831135
1736.5,,,,0.18178742285817862,0.18178742285817862,0.18178742285817862
1736.6,,,,0.18076354172080755,0.18076354172080755,0.18076354172080755
1736.7,,,,0.17974663898348808,0.17974663898348808,0.17974663898348808
1736.8000000000002,,,,0.1787367882207036,0.1787367882207036,0.1787367882207036
1736.9,,,,0.1777340481057763,0.1777340481057763,0.1777340481057763
1737.0,42.37374338527801,-71.09502572929308,-5.768050204031169,0.17673848196864128,0.17673848196864128,0.17673848196864128
1737.1,,,,0.1757501559332013,0.1757501559332013,0.1757501559332013
1737.2,,,,0.17476913332939148,0.17476913332939148,0.17476913332939148
1737.3000000000002,,,,0.17379547655582428,0.17379547655582428,0.17379547655582428
1737.4,,,,0.1728292480111122,0.1728292480111122,0.1728292480111122
1737.5,,,,0.17187051009386778,0.17187051009386778,0.17187051009386778
1737.6,,,,0.17091932240873575,0.17091932240873575,0.17091932240873575
1737.7,,,,0.16997574735432863,0.16997574735432863,0.16997574735432863
1737.8000000000002,,,,0.16903984360396862,0.16903984360396862,0.16903984360396862
1737.9,,,,0.16811167355626822,0.16811167355626822,0.16811167355626822
1738.0,42.37372082349198,-71.09501297510556,-1.1817636638879776,0.16719129215925932,0.16719129215925932,0.16719129215925932
1738.1,,,,0.16627876553684473,0.16627876553684473,0.16627876553684473
1738.2,,,,0.1653741467744112,0.1653741467744112,0.1653741467744112
1738.3000000000002,,,,0.16447749454528093,0.16447749454528093,0.16447749454528093
1738.4,,,,0.16358886566013098,0.16358886566013098,0.16358886566013098
1738.5,,,,0.16270832065492868,0.16270832065492868,0.16270832065492868
1738.6,,,,0.1618359126150608,0.1618359126150608,0.1618359126150608
1738.7,,,,0.1609716946259141,0.1609716946259141,0.1609716946259141
1738.8000000000002,,,,0.16011572908610106,0.16011572908610106,0.16011572908610106
1738.9,,,,0.15926806535571814,0.15926806535571814,0.15926806535571814
1739.0,42.37371454054089,-71.09496587579423,9.446948272176087,0.15842876117676497,0.15842876117676497,0.15842876117676497
1739.1,,,,0.15759786497801542,0.15759786497801542,0.15759786497801542
1739.2,,,,0.15677543636411428,0.15677543636411428,0.15677543636411428
1739.3000000000002,,,,0.15596152655780315,0.15596152655780315,0.15596152655780315
1739.4,,,,0.15515618305653334,0.15515618305653334,0.15515618305653334
1739.5,,,,0.1543594617396593,0.1543594617396593,0.1543594617396593
1739.6,,,,0.15357141103595495,0.15357141103595495,0.15357141103595495
1739.7,,,,0.15279208309948444,0.15279208309948444,0.15279208309948444
1739.8000000000002,,,,0.15202152729034424,0.15202152729034424,0.15202152729034424
1739.9,,,,0.15125979483127594,0.15125979483127594,0.15125979483127594
1740.0,42.37371122607861,-71.09490523181685,2.385539456270635,0.15050693228840828,0.15050693228840828,0.15050693228840828
1740.1,,,,0.1497629852965474,0.1497629852965474,0.1497629852965474
1740.2,,,,0.14902800787240267,0.14902800787240267,0.14902800787240267
1740.3000000000002,,,,0.1483020419254899,0.1483020419254899,0.1483020419254899
1740.4,,,,0.14758513495326042,0.14758513495326042,0.14758513495326042
1740.5,,,,0.1468773353844881,0.1468773353844881,0.1468773353844881
1740.6,,,,0.14617868419736624,0.14617868419736624,0.14617868419736624
1740.7,,,,0.14548923168331385,0.14548923168331385,0.14548923168331385
1740.8000000000002,,,,0.14480901509523392,0.14480901509523392,0.14480901509523392
1740.9,,,,0.14413808286190033,0.14413808286190033,0.14413808286190033
1741.0,42.37369311818608,-71.09481741389361,5.8157836915925145,0.14347647689282894,0.14347647689282894,0.14347647689282894
1741.1,,,,0.14282424096018076,0.14282424096018076,0.14282424096018076
1741.2,,,,0.14218141231685877,0.14218141231685877,0.14218141231685877
1741.3000000000002,,,,0.1415480375289917,0.1415480375289917,0.1415480375289917
1741.4,,,,0.14092415291815996,0.14092415291815996,0.14092415291815996
1741.5,,,,0.14030979946255684,0.14030979946255684,0.14030979946255684
1741.6,,,,0.13970502000302076,0.13970502000302076,0.13970502000302076
1741.7,,,,0.13910984713584185,0.13910984713584185,0.13910984713584185
1741.8000000000002,,,,0.13852432277053595,0.13852432277053595,0.13852432277053595
1741.9,,,,0.13794848695397377,0.13794848695397377,0.13794848695397377
1742.0,42.37365572568949,-71.09480901107531,3.239410698413849,0.1373823694884777,0.1373823694884777,0.1373823694884777
1742.1,,,,0.13682601228356361,0.13682601228356361,0.13682601228356361
1742.2,,,,0.13627944607287645,0.13627944607287645,0.13627944607287645
1742.3000000000002,,,,0.1357427118346095,0.1357427118346095,0.1357427118346095
1742.4,,,,0.13521584309637547,0.13521584309637547,0.13521584309637547
1742.5,,,,0.134698866866529,0.134698866866529,0.134698866866529
1742.6,,,,0.13419182319194078,0.13419182319194078,0.13419182319194078
1742.7,,,,0.13369474094361067,0.13369474094361067,0.13369474094361067
1742.8000000000002,,,,0.13320765271782875,0.13320765271782875,0.13320765271782875
1742.9,,,,0.13273059204220772,0.13273059204220772,0.13273059204220772
1743.0,42.373670772180475,-71.0948549279673,-2.1358001567423344,0.13226358592510223,0.13226358592510223,0.13226358592510223
1743.1,,,,0.13180666603147984,0.13180666603147984,0.13180666603147984
1743.2,,,,0.13135986309498549,0.13135986309498549,0.13135986309498549
1743.3000000000002,,,,0.13092320133000612,0.13092320133000612,0.13092320133000612
1743.4,,,,0.13049671240150928,0.13049671240150928,0.13049671240150928
1743.5,,,,0.1300804242491722,0.1300804242491722,0.1300804242491722
1743.6,,,,0.12967436015605927,0.12967436015605927,0.12967436015605927
1743.7,,,,0.12927854899317026,0.12927854899317026,0.12927854899317026
1743.8000000000002,,,,0.12889301218092442,0.12889301218092442,0.12889301218092442
1743.9,,,,0.12851777859032154,0.12851777859032154,0.12851777859032154
1744.0,42.373621816143384,-71.09475113584918,-3.9822411919012666,0.12815287057310343,0.12815287057310343,0.12815287057310343
1744.1,,,,0.12779831234365702,0.12779831234365702,0.12779831234365702
1744.2,,,,0.1274541262537241,0.1274541262537241,0.1274541262537241
1744.3000000000002,,,,0.1271203327924013,0.1271203327924013,0.1271203327924013
1744.4,,,,0.12679695524275303,0.12679695524275303,0.12679695524275303
1744.5,,,,0.1264840131625533,0.1264840131625533,0.1264840131625533
1744.6,,,,0.1261815270408988,0.1261815270408988,0.1261815270408988
1744.7,,,,0.12588951457291842,0.12588951457291842,0.12588951457291842
1744.8000000000002,,,,0.12560799811035395,0.12560799811035395,0.12560799811035395
1744.9,,,,0.1253369925543666,0.1253369925543666,0.1253369925543666
1745.0,42.37366143399713,-71.09468589848821,-0.7056215470656753,0.1250765174627304,0.1250765174627304,0.1250765174627304
1745.1,,,,0.12482658866792917,0.12482658866792917,0.12482658866792917
1745.2,,,,0.1245872201398015,0.1245872201398015,0.1245872201398015
1745.3000000000002,,,,0.12435842957347631,0.12435842957347631,0.12435842957347631
1745.4,,,,0.1241402318701148,0.1241402318701148,0.1241402318701148
1745.5,,,,0.12393263913691044,0.12393263913691044,0.12393263913691044
1745.6,,,,0.12373566441237926,0.12373566441237926,0.12373566441237926
1745.7,,,,0.12354932352900505,0.12354932352900505,0.12354932352900505
1745.8000000000002,,,,0.12337362580001354,0.12337362580001354,0.12337362580001354
1745.9,,,,0.12320858146995306,0.12320858146995306,0.12320858146995306
1746.0,42.37361898509205,-71.09470904659358,-0.506008137948811,0.1230542054399848,0.1230542054399848,0.1230542054399848
1746.1,,,,0.1229105032980442,0.1229105032980442,0.1229105032980442
1746.2,,,,0.1227774852886796,0.1227774852886796,0.1227774852886796
1746.3000000000002,,,,0.12265515886247158,0.12265515886247158,0.12265515886247158
1746.4,,,,0.12254353519529104,0.12254353519529104,0.12254353519529104
1746.5,,,,0.12244261801242828,0.12244261801242828,0.12244261801242828
1746.6,,,,0.12235241942107677,0.12235241942107677,0.12235241942107677
1746.7,,,,0.12227293755859137,0.12227293755859137,0.12227293755859137
1746.8000000000002,,,,0.12220418266952038,0.12220418266952038,0.12220418266952038
1746.9,,,,0.12214615754783154,0.12214615754783154,0.12214615754783154
1747.0,42.373577050698565,-71.09474620732371,0.19339517876505852,0.12209886498749256,0.12209886498749256,0.12209886498749256
1747.1,,,,0.12206230964511633,0.12206230964511633,0.12206230964511633
1747.2,,,,0.12203649245202541,0.12203649245202541,0.12203649245202541
1747.3000000000002,,,,0.12202141527086496,0.12202141527086496,0.12202141527086496
1747.4,,,,0.12201708182692528,0.12201708182692528,0.12201708182692528
1747.5,,,,0.12202348746359348,0.12202348746359348,0.12202348746359348
1747.6,,,,0.12204063590615988,0.12204063590615988,0.12204063590615988
1747.7,,,,0.12206852622330189,0.12206852622330189,0.12206852622330189
1747.8000000000002,,,,0.12210715096443892,0.12210715096443892,0.12210715096443892
1747.9,,,,0.12215651478618383,0.12215651478618383,0.12215651478618383
1748.0,42.37360614756664,-71.09443625524987,-3.8858957020565867,0.12221661116927862,0.12221661116927862,0.12221661116927862
1748.1,,,,0.12228743452578783,0.12228743452578783,0.12228743452578783
1748.2,,,,0.12244382034987211,0.12244382034987211,0.12244382034987211
1748.3000000000002,,,,0.12252215202897787,0.12252215202897787,0.12252215202897787
1748.4,,,,0.122600506991148,0.122600506991148,0.122600506991148
1748.5,,,,0.12267888803035021,0.12267888803035021,0.12267888803035021
1748.6,,,,0.12275729514658451,0.12275729514658451,0.12275729514658451
1748.7,,,,0.12283572647720575,0.12283572647720575,0.12283572647720575
1748.8000000000002,,,,0.12291418388485909,0.12291418388485909,0.12291418388485909
1748.9,,,,0.12299266457557678,0.12299266457557678,0.12299266457557678
1749.0,42.37362735435228,-71.09453600998573,-6.882879634387791,0.12307117134332657,0.12307117134332657,0.12307117134332657
1749.1,,,,0.1231497023254633,0.1231497023254633,0.1231497023254633
1749.2,,,,0.12322825938463211,0.12322825938463211,0.12322825938463211
1749.3000000000002,,,,0.12330684252083302,0.12330684252083302,0.12330684252083302
1749.4,,,,0.12338544800877571,0.12338544800877571,0.12338544800877571
1749.5,,,,0.1234640795737505,0.1234640795737505,0.1234640795737505
1749.6,,,,0.1235427362844348,0.1235427362844348,0.1235427362844348
1749.7,,,,0.12362141814082861,0.12362141814082861,0.12362141814082861
1749.8000000000002,,,,0.12370012514293194,0.12370012514293194,0.12370012514293194
1749.9,,,,0.12377885822206736,0.12377885822206736,0.12377885822206736
1750.0,42.373588877013376,-71.09442413204962,5.861973107792437,0.12385761458426714,0.12385761458426714,0.12385761458426714
1750.1,,,,0.12393639702349901,0.12393639702349901,0.12393639702349901
1750.2,,,,0.1240152046084404,0.1240152046084404,0.1240152046084404
1750.3000000000002,,,,0.12409403640776873,0.12409403640776873,0.12409403640776873
